stop_name,stop_id,stop_lat,stop_lon
Kamarasanahalli,5vc,13.01628,77.86155
Kambadakallu,44v,13.09982,77.31117
Kambalipura,17u,12.7591,77.7433
Kambalipura,1ft,12.75908,77.7432
Kambalipura,2bm,13.13083,77.80432
Kambalipura,2dw,13.13071,77.80385
Kambipura,273,12.87332,77.4618
Kamblipura Cross,3yl,13.13559,77.7874
Kamblipura Cross,51w,13.13553,77.78732
Kamblipura Gate,2cy,13.12782,77.82095
Kammagondanahalli Bridge,2dl,13.05454,77.53265
Kammagondanahalli Bridge,4e5,13.05488,77.53481
Kammagondanahalli Bridge,58l,13.05454,77.53269
Kammagondanahalli Rama Temple,349,13.06372,77.53064
Kammagondanahalli Rama Temple,6kw,13.06377,77.53068
Kammagonda‌nahalli Bridge,1kj,13.05491,77.53475
Kammanahalli,12u,13.01766,77.6364
Kammanahalli,3fz,13.01792,77.6365
Kammanahalli Empire Hotel,2kq,13.01472,77.63579
Kammanahalli Empire Hotel,wn,13.01475,77.63587
Kammasandra,147,13.14985,77.78102
Kammasandra,26b,13.03454,77.43946
Kammasandra,2d5,13.07862,77.71644
Kammasandra,397,13.03453,77.43939
Kammasandra,5ov,13.07856,77.71636
Kammasandra,6cp,13.14992,77.78107
Kammasandra Gate,1qo,12.87093,77.73389
Kammasandra Gate,3nq,13.08168,77.71596
Kammasandra Gate,54n,13.08165,77.71591
Kammasandra Gate,ac,13.08163,77.71599
Kammasandra Gate,b,12.87093,77.73381
Kammasandra Palya,1kk,13.02987,77.43908
Kammasandra Palya,ic,13.02985,77.43902
Kanaka Nagara,m,13.03953,77.60736
Kanaka Nagara Gate,4v5,13.13824,77.43472
Kanaka Nagara Gate,6l4,13.13828,77.43474
Kanakadasa Circle,1d3,13.28771,77.53917
Kanakadasa Circle,5il,13.28776,77.53919
Kanakagiri Horamavu,16c,13.04132,77.6685
Kanakashree Layout Chikka Gubbi,40,13.08678,77.65474
Kanakashree Layout Chikka Gubbi,4g5,13.08675,77.6546
Kanasawadi,572,13.20188,77.43139
Kanasawadi,6mk,13.20181,77.43147
Kanchugaranahalli,3hc,12.72364,77.44622
Kanchugaranahalli,5h4,12.72367,77.44624
Kanchugaranahalli Colony,4hm,12.71595,77.44081
Kanegowdanahalli,16v,13.12951,77.38466
Kanekal,4le,12.99322,77.82307
Kanekallu Cross,3ti,12.99611,77.82642
Kanekallu Cross,6w,12.99611,77.82644
Kangovi PVT LTD Kukkanahalli,1qz,13.15427,77.43826
Kanivemadhapura Cross,4ot,12.69609,77.58476
Kanivemadhapura Cross,4yt,12.6959,77.58472
Kankenahalli,1h5,13.09924,77.26948
Kanminake,15k,12.86317,77.43352
Kanminake,1v,12.86301,77.43382
Kanminake Colony,4to,12.85774,77.42925
Kanminake Colony,51r,12.85818,77.42896
Kannalli,2b5,12.96755,77.45894
Kannalli,57h,12.96757,77.45886
Kannalli,5tu,12.96763,77.45891
Kannamangala,1gh,12.93039,77.25513
Kannamangala,21g,12.93047,77.25509
Kannamangala,2pl,13.02624,77.7697
Kannamangala Gate,1d2,13.20729,77.66878
Kannamangala Gate,29m,13.03217,77.75872
Kannamangala Gate,2jm,13.03248,77.75865
Kannamangala Gate,2we,13.18907,77.41917
Kannamangala Gate,35b,13.20708,77.66833
Kannamangala Gate,3bg,13.20694,77.66794
Kannamangala Gate,3r7,13.03245,77.75855
Kannamangala Gate,49a,13.18892,77.41919
Kannamangala Gate 2,4ww,13.0322,77.7587
Kannamangala Madhure,61h,13.19653,77.41037
Kannamangala Madhure,6fe,13.19654,77.41043
Kannamangalapalya,29x,13.22171,77.66999
Kannamangalapalya,84,13.22162,77.6699
Kannamangalapalya Cross,4fs,13.22952,77.67042
Kannamangalapalya Cross,bu,13.22954,77.67045
Kannamangalapalya Gate,6b4,13.22142,77.68218
Kannamangalapalya Gate,6jt,13.22144,77.68213
Kannurahalli,2td,13.05984,77.80719
Kannurahalli,46s,13.06,77.80713
Kannurahalli Cross/Bekary,115,13.06918,77.79823
Kannurahalli Cross/Bekary,1tz,13.06919,77.79826
Kannurahalli Ittige Factory,8z,13.05415,77.80993
Kannurahalli Ittige Factory,n6,13.05444,77.80995
Kannuru,2c3,13.09279,77.65472
Kannuru,2zv,13.09321,77.65432
Kannuru,6jd,13.09327,77.65429
Kannuru Junction,13n,13.09262,77.65484
Kannuru Junction,2kg,13.09264,77.65484
Kanshiram Nagara,1dt,13.09061,77.5389
Kanshiram Nagara,5y8,13.09064,77.53892
Kantaanakunte,2a8,13.33363,77.53195
Kantanakunte,3ue,13.33358,77.53183
Kanteerava Studio,1q5,13.02138,77.53252
Kanteerava Studio,2gf,13.02164,77.53523
Kanteerava Studio,4b5,13.02175,77.53196
Kanteerava Studio,4ze,13.02158,77.53533
Kanteerava Studio,5cd,13.02263,77.5327
Kanuvanahalli,1as,13.00525,77.38619
Kanuvanahalli,6fd,12.99504,77.3645
Kanyakumari,4t8,12.71789,77.48239
Kanyakumari,66x,12.71804,77.48253
Kapayana Doddy,4vj,12.77124,77.35488
Kapayana Doddy,55l,12.77263,77.35414
Karadigowdanahalli,3b2,12.75174,77.37485
Karahalli,2rx,13.32719,77.69198
Karahalli,8a,13.32713,77.69202
Karahalli Cross,6n3,13.34875,77.68626
Karapanahalli Gate,4zu,13.16714,77.87852
Karekal,16u,12.9932,77.82295
Karekal Cross,2vw,12.97391,77.37388
Karekal Cross,3lv,13.06913,77.36134
Karekal Cross,3pb,12.9736,77.37402
Karekal Doddy,415,12.74471,77.46495
Karekallu Doddi,16w,12.65159,77.49497
Karekalpalya,1fc,12.934,77.38646
Karekalpalya,39q,13.06995,77.40217
Karekalpalya,5r1,13.06992,77.40212
Karekalpalya,629,12.93393,77.38651
Karekalpalya Cross,27i,12.93419,77.38151
Karekalpalya Cross,331,13.06651,77.40351
Karekalpalya Cross,4gb,13.06649,77.40348
Karekalpalya Cross,4ma,12.93423,77.38154
Karenahalli,146,12.78512,77.46582
Karenahalli,1g,12.78507,77.46582
Kari Obanahalli,65i,13.02495,77.48656
Kari Obanahalli,l7,13.02493,77.48658
Karibeeranahosahalli,1of,13.03865,77.8615
Karibeeranahosahalli Cross,59o,13.04547,77.86456
Karibeeranahosahalli Cross,6ju,13.04554,77.86469
Karishma Hills,4jt,12.88865,77.53622
Karishma Hills,4qb,12.88851,77.53621
Karishma Hills Cross,1qy,12.8888,77.54129
Kariyanapalya,27w,12.89269,77.52182
Kariyanapalya,3sp,12.89276,77.52181
Kariyanapalya Cross (80ft Road Junction),48,12.89216,77.51434
Kariyanapalya Cross (80ft Road Junction),92,12.89224,77.51442
Kariyappana Doddy,35t,12.71068,77.5793
Kariyappana Doddy,4eu,12.78485,77.37828
Kariyappana Doddy,638,12.7107,77.57932
Kariyappanapalya,1na,12.86166,77.38359
Kariyappanapalya,2qj,12.86171,77.38366
Karlapura,2la,13.20668,77.49186
Karlapura Colony,431,13.20526,77.49129
Karlapura Colony,6o2,13.20528,77.49132
Karlapura Gate,45l,13.20018,77.49186
Karlapura Gate,4bx,13.20012,77.49191
Karlapura Gate,dk,13.20017,77.49193
Karlapura Gate BIT,11t,13.2086,77.50087
Karlapura Gate BIT,4bj,13.20858,77.50091
Karnataka High Court Staff Quarters,36c,12.99494,77.65412
Karnataka Slum Board Development Apartment,35m,12.8759,77.67242
Karnataka Slum Board Development Apartment,5l0,12.87595,77.67227
Karpura,64x,12.72695,77.72009
Karpura Gate,1e,12.73588,77.70808
Karpura Gate,2j2,12.7242,77.72072
Karpura Gate,3br,12.73568,77.70798
Karpura Gate,4b,12.7243,77.72083
Karpura Gate,6er,12.72449,77.72088
Karthik Nagara,4qo,12.96821,77.7017
Karthik Nagara,684,12.96825,77.70153
Karubele,226,12.87503,77.46639
Kasaba,16z,13.28268,77.54732
Kasaba,429,13.28255,77.54732
Kasaghatta,2pk,13.2685,77.38911
Kasaghattapura,1h6,13.11063,77.50441
Kasaghattapura Gate,2w0,13.11194,77.49731
Kasaghattapura Gate,w0,13.11195,77.49735
Kasavanahalli,207,12.90489,77.67605
Kasavanahalli,b6,12.90495,77.67599
Kasavepalya,4my,12.85345,77.37619
Kasavepalya,5g2,12.85342,77.37611
Kasthuri Nagara,2ft,13.00258,77.66119
Kasthuri Nagara,2uv,13.00247,77.6613
Kasthurinagara,2p1,13.00397,77.66313
Kasthurinagara,4qv,13.004,77.66328
Kasuvinakunte,5gs,12.76752,77.5974
Katamana Doddy,2mm,12.82109,77.32231
Katamanallur Gate,1g9,13.05315,77.76198
Katamanallur Gate,610,13.05318,77.76161
Katamanallur Gate,66t,13.05373,77.76177
Kateramma Temple Kambalipura,27k,13.12497,77.80047
Kateramma Temple Makanahalli,2zf,13.01245,77.82804
Kateramma Temple Makanahalli,3vz,13.01236,77.82797
Kathriguppe,260,12.92535,77.54989
Kathriguppe,314,12.9251,77.54983
Kathriguppe,36g,12.9156,77.76558
Kathriguppe,42g,12.91547,77.76563
Kathriguppe,4ve,12.92534,77.55021
Kattalepalya,31q,12.79698,77.46412
Kattalepalya,3q6,12.99301,77.63601
Kattalepalya,4hc,12.99285,77.63631
Kattigehalli Cross,4nt,13.12176,77.62576
Kattigenahalli,50o,13.0236,77.877
Kattigenahalli,n7,13.02364,77.87696
Kattigenahalli Colony,213,13.02831,77.88434
Kattigenahalli Colony,rl,13.02829,77.88427
Kattigenahalli Cross,3sm,13.12185,77.62558
Kattigenahalli Gate,ja,13.03737,77.88741
Kattigenahalli Gate,yr,13.0373,77.88731
Kattu Gollahalli,1u3,13.09587,77.73506
Kattu Gollahalli,52i,13.09588,77.73511
Kattu Gollahalli Gate,22b,13.09438,77.74282
Kattu Gollahalli Gate,6iu,13.0944,77.74286
Kaval Byrasandra,4nn,13.01974,77.60769
Kavala Hosahalli,5hj,12.72591,77.70433
Kavala Hosahalli,5jt,12.72589,77.70442
Kaveri Nagara,1ao,12.91974,77.5692
Kaveri Nagara,6n4,12.91986,77.56931
Kebbahaala,2wj,12.98553,77.50346
Kebbahaala,pd,12.9856,77.50347
Kebbedoddi Gate,1l1,12.70297,77.48082
Kebbedoddi Gate,5j6,12.70305,77.481
Kebbepalya Gate,2bs,13.09012,77.51389
Kebbepalya Gate,6m0,13.09008,77.51395
Kembaliganahalli Gate,4zc,13.13264,77.89921
Kembaliganahalli Gate,6fa,13.13265,77.89922
Kembathahalli,23k,12.85596,77.57793
Kembathahalli 1,3xf,12.85588,77.57786
Kembathahalli Cross,3q3,12.85513,77.58042
Kembathahalli Cross,3y5,12.85528,77.58031
Kembathahalli Cross,5ab,12.85524,77.58038
Kempa Vaderahalli,468,12.73943,77.68825
Kempa Vaderahalli,47l,12.73941,77.68812
Kempadyapanahalli,6e1,12.86697,77.35426
Kempadyapanahalli,wp,12.8669,77.35425
Kempaiahnagara,58m,13.10821,77.4825
Kempaiahnagara,5le,13.10823,77.48246
Kempaiahnapalya,513,12.72051,77.42995
Kempaiahnapalya,6nv,12.72049,77.43001
Kempaiahnapalya Cross,22i,12.73298,77.44009
Kempaiahnapalya Cross,3oj,12.73293,77.44009
Kempalinganahalli,34a,13.09457,77.37504
Kempalinganahalli,3i4,13.09462,77.37497
Kempalinganahalli Cross,1wa,13.09556,77.38107
Kempalinganahalli Cross,3pp,13.09551,77.38104
Kempalingapura,2qz,13.2369,77.66557
Kempalingapura,41a,13.23685,77.66548
Kempalingapura Cross,1xu,13.23058,77.66461
Kempammadevi Nagara,2ty,13.06498,77.42035
Kempapura,1xj,13.0436,77.60121
Kempapura,3ey,13.09465,77.49964
Kempapura,3hf,12.94653,77.67303
Kempapura,5k1,12.81949,77.63744
Kempapura,5rt,13.05084,77.60063
Kempapura,60p,13.05079,77.60067
Kempapura,6dn,13.09469,77.49959
Kempapura,6f5,12.81945,77.6373
Kempapura,6hg,12.94658,77.67305
Kempapura,rd,13.04379,77.6005
Kempapura Agarahara,5x7,12.96904,77.55459
Kempapura Agarahara,6fh,12.96912,77.55465
Kempapura Agarahara Railway Gate,5en,12.96913,77.55925
Kempapura Cross,10z,13.04983,77.59993
Kempapura Cross,3hw,13.04979,77.59987
Kempashetty Doddy,2xq,12.74117,77.43094
Kempashetty Doddy,5zd,12.7411,77.43094
Kempashetty Doddy Gate,57q,12.74384,77.42946
Kempashetty Doddy Gate,5f7,12.74378,77.42949
Kempathimmanahalli,1f9,13.22314,77.65463
Kempathimmanahalli,68p,13.22322,77.65455
Kempathimmanahalli Cross,1if,13.22065,77.64394
Kempathimmanahalli Cross,4uy,13.22256,77.65327
Kempathimmanahalli Cross,5gi,13.22261,77.65323
Kempegowda Arch,17e,13.00174,77.52556
Kempegowda Arch,5wf,13.00171,77.52538
Kempegowda Bus Station,2w4,12.97751,77.57141
Kempegowda Bus Station,563,12.97749,77.57327
Kempegowda Bus Station(Majestic/KBS),2wr,12.97793,77.57389
Kempegowda Garden,jj,13.07728,77.52161
Kempegowda Garden,o5,13.07733,77.52161
Kempegowda Institute Nursing Hostel,4zd,12.90393,77.52969
Kempegowda International Airport,150,13.19975,77.70514
Kempegowda International Airport,2ex,13.19916,77.70774
Kempegowda International Airport,48h,13.19904,77.70871
Kempegowda International Airport Back Gate,2z9,13.19816,77.67987
Kempegowda International Airport Back Gate,530,13.1982,77.67968
Kempegowda International Airport Back Gate,5id,13.19806,77.68058
Kempegowda Swimming Pool,4da,12.94827,77.5592
Kempegowda Swimming Pool,4jo,12.94823,77.55926
Kempu Dommasandra,5f1,12.67441,77.70796
Kempu Dommasandra Cross,6ci,12.69447,77.71006
Kenchanakuppe Colony,3vf,12.78972,77.37617
Kenchanakuppe Colony,5bh,12.79003,77.37627
Kenchanapalya,19c,12.84457,77.44406
Kenchanapalya,3w6,12.84452,77.44412
Kenchanapura,6i0,12.95713,77.44971
Kenchanapura,i3,12.95714,77.44968
Kenchanapura Cross,404,12.94151,77.49352
Kenchanapura Cross,4he,12.94151,77.49343
Kencharayana Doddy,30s,12.81955,77.55618
Kencharayana Doddy,4o4,12.81951,77.55612
Kendriya Sadana Koramangala,3un,12.92596,77.62029
Kendriya Vidyalaya,27g,13.06556,77.54428
Kendriya Vidyalaya,37f,13.06541,77.54415
Kendriya Vidyalaya ASC Center,3x0,12.96676,77.61259
Kendriya Vidyalaya DRDO Quarters,61d,12.98675,77.66408
Kendriya Vidyalaya Halasuru (MEGC),4m3,12.9858,77.62529
Kendriya Vihara,64g,13.10653,77.60161
Kendriya Vihara,yk,13.10643,77.60213
Kendriya Vihara Yalahanka,1v7,13.10659,77.60061
Kengal Dabaspete,44e,13.21047,77.22726
Kengal Kempohalli,608,13.20886,77.26072
Kengal Kempohalli,ym,13.20898,77.26092
Kenganahalli,27d,13.05159,77.41171
Kenganahalli,d5,13.05162,77.4116
Kengeri,4kd,12.91237,77.4854
Kengeri,6oj,12.91244,77.48543
Kengeri Bus Station,2eb,12.91379,77.4871
Kengeri Bus Station,2w8,12.91406,77.48645
Kengeri Church,42e,12.92826,77.48661
Kengeri Church,42q,12.9282,77.48642
Kengeri Club,3xm,12.92355,77.47297
Kengeri Club,50k,12.9234,77.47306
Kengeri Ganesha Temple,3t9,12.91126,77.48029
Kengeri Ganesha Temple,6mp,12.91143,77.48037
Kengeri Metro Station,5p0,12.90763,77.47635
Kengeri Police Station,56x,12.91044,77.48206
Kengeri Police Station,s1,12.91007,77.48146
Kengeri Post Office,16h,12.91553,77.4819
Kengeri Post Office,3wb,12.91536,77.48182
Kengeri Railway Station,3zx,12.91696,77.48243
Kengeri Railway Station,678,12.9168,77.48235
Kengeri Satellite Town,1pj,12.92351,77.48483
Kengeri Satellite Town,4pq,12.92332,77.48474
Kengunte Circle,1yy,12.96064,77.50435
Kengunte Circle,2mt,12.96045,77.50441
Kengunte Circle,4l6,12.96033,77.50491
Kengunte Circle,5q3,12.96045,77.50473
Kenjiganahalli,38,13.17731,77.39991
Kere Devasthana,2ie,12.87356,77.78587
Kere Devasthana,6ip,12.87396,77.786
Kere Guddadahalli,4mp,13.0792,77.51599
Kere Guddadahalli,5bg,13.07908,77.51612
Kere Kattiganuru,17m,13.18789,77.2821
Kere Kattiganuru,381,13.18771,77.28202
Kerekodi Junction,1bi,12.96017,77.42803
Kerekodi Sondekoppa,6a0,13.01877,77.38419
Kerekodi Sondekoppa,pv,13.01891,77.38421
Kerekodi Thyamagondlu,1en,13.21462,77.30951
Kerekodi Thyamagondlu,5r4,13.21465,77.30956
Kesaraguppe,22u,12.81662,77.56701
Kesaraguppe,29g,12.81725,77.56732
Kethaganahalli,2e7,12.81346,77.39048
Kethaganahalli,3zs,12.81349,77.39041
Kethohalli,1rd,12.90729,77.40347
Kethohalli,6gj,12.90733,77.40332
Khaji Hosahalli,6of,13.00843,77.86588
Khaji Hosahalli,e8,13.00848,77.86598
Khaji Sonnenahalli,1rh,13.03341,77.77009
Khaji Sonnenahalli,ls,13.03343,77.77007
Khaji Sonnenahalli Gate,1tf,13.03461,77.75898
Khaji Sonnenahalli Gate,6h5,13.03457,77.75908
Kidwai Layout,21a,12.85885,77.56316
Kidwai Layout,6jr,12.85885,77.56321
Kirloskar Badavane,158,13.0674,77.5001
Kirloskar Company,463,13.0145,77.55994
Kirloskar Factory,301,13.17776,77.32278
Kirloskar Factory,c0,13.17779,77.32273
Kithiganahalli,23s,12.80089,77.69074
Kithiganahalli,4bs,12.80094,77.69049
Kittaganuru,4gr,13.03736,77.71053
Kittaganuru,607,13.03733,77.71055
Kittaganuru Cross,1yo,13.03624,77.7089
Kittaganuru Cross,3lo,13.03622,77.70881
Kittanahalli,51x,13.0093,77.42174
Kittanahalli,mj,13.00924,77.42112
Kittanahalli Palya,3s,13.00979,77.41344
Kittanahalli Palya,3yz,13.00971,77.41338
KodIhalli,2ne,12.92808,77.8986
Kodagalahatti,2wn,13.14313,77.6291
Kodagalahatti,61t,13.14317,77.62909
Kodahalli Gate,351,12.92812,77.90746
Kodahalli Gate,3vw,12.92808,77.90743
Kodalagurki,448,13.29925,77.70112
Kodalagurki,cb,13.29928,77.70106
Kodalipura,31r,12.74569,77.75703
Kodandarama Temple,18n,13.00155,77.56089
Kodandarama Temple,36k,13.00141,77.56074
Kodandaramanagara,44m,12.89948,77.68479
Kodathi Gate,5ys,12.8966,77.72037
Kodathi Gate,a2,12.89653,77.7203
Kodathi Village,47s,12.88835,77.7163
Kodathi Village,tt,12.88828,77.71635
Kodays Circle,4rh,12.98022,77.57151
Kodi Basavanna Temple Banawadi,1rc,13.11284,77.26089
Kodi Basavanna Temple Banawadi,2lp,13.11281,77.26091
Kodichikkanahalli,325,12.89826,77.61804
Kodichikkanahalli,gp,12.89823,77.61801
Kodigehalli,1bz,13.30333,77.5114
Kodigehalli,3bo,13.3033,77.51146
Kodigehalli,5jx,13.05979,77.57697
Kodigehalli,5rp,13.05983,77.57682
Kodigehalli Canara Bank Colony,34p,13.0715,77.57667
Kodigehalli Canara Bank Colony,6q,13.07138,77.57645
Kodigehalli Gate,1nw,13.00361,77.72341
Kodigehalli Gate,288,13.00356,77.72327
Kodigehalli Gate,2f,13.05746,77.59282
Kodigehalli Gate,2v3,13.05734,77.59362
Kodigehalli Gate,7l,13.05711,77.59323
Kodihalli,128,13.01806,77.81237
Kodihalli,13z,13.18815,77.45392
Kodihalli,1gd,12.95997,77.64687
Kodihalli,2d9,12.92813,77.89844
Kodihalli,3oh,13.01802,77.81233
Kodihalli,41v,12.96,77.64758
Kodihalli,4sh,12.96851,77.64976
Kodihalli,4zs,13.18755,77.45434
Kodihalli,51f,12.96857,77.64962
Kodihalli Motaganahalli,5uz,13.02424,77.29779
Kodimanchanahalli Gate,5ai,13.2578,77.6989
Kodimanchanahalli Gate,630,13.25781,77.69881
Kodipalya,1ow,13.20968,77.45183
Kodipalya,2b7,12.90378,77.48786
Kodipalya,3nm,13.20971,77.45186
Kodipalya,3uy,12.75076,77.44745
Kodipalya,3yx,13.09607,77.44516
Kodipalya,4h0,12.7505,77.44733
Kodipalya,61q,13.09612,77.44521
Kodipalya,6d4,13.2098,77.45158
Kodipalya,6fq,13.20983,77.45156
Kodipalya,6ic,12.9037,77.48781
Kodiyala,2mb,12.78268,77.45278
Kodiyala,4b1,12.78258,77.45284
Koduru,1vq,12.9421,77.89357
Kogilu,5wl,13.10363,77.61592
Kogilu,j4,13.10368,77.61576
Kogilu Cross,3bh,13.10386,77.60028
Kogilu Cross,5dg,13.10358,77.60107
Kogilu Cross,67h,13.10368,77.60099
Kogilu Cross,6jz,13.10398,77.60084
Kohinoor Ground,5jd,12.94732,77.56628
Kolathuru,4sf,13.07541,77.8296
Kolathuru,kl,13.07534,77.82952
Kolathuru Gate,3c4,13.08501,77.82512
Kolathuru Gate,3tr,13.07484,77.82489
Kolathuru Gate,42s,13.08494,77.82519
Kolathuru Gate,5kd,13.07484,77.82501
Koli Farm,11a,13.07394,77.63362
Koli Farm,1os,13.0335,77.80284
Koli Farm,2dc,12.90335,77.80102
Koli Farm,4b9,13.07404,77.63376
Koli Farm,6df,12.9034,77.80087
Koli Farm,zg,13.03352,77.80276
Koli Farm Gate,2on,12.84178,77.58865
Koli Farm Gate,32c,12.84172,77.58876
Koli Farm Gate,35p,13.17195,77.50284
Koli Farm Gate,3z7,12.84146,77.58845
Koli Farm Gate,47k,12.84145,77.58859
Koli Farm Gate,5wi,13.17195,77.50281
Kolipura,491,13.16948,77.65717
Kolipura,60m,13.1694,77.65723
Kolliganahalli,5dr,12.71075,77.40694
Kolliganahalli,7f,12.71083,77.40702
Koluru,1r3,12.89145,77.41328
Koluru,329,12.89155,77.4134
Koluvarayanahalli,4no,13.16498,77.52176
Koluvarayanahalli,hn,13.16501,77.52179
Kommaghatta,2r4,12.92994,77.46513
Kommaghatta,6ad,12.93007,77.46502
Kommaghatta Junction,4i6,12.91448,77.48149
Kommaghatta Junction,g3,12.91431,77.48141
Kommasandra,4q4,12.86132,77.74405
Konanakunte,3l3,12.88613,77.56663
Konanakunte,6a9,12.88607,77.56662
Konanakunte Cross,2cb,12.89025,77.56431
Konanakunte Cross,304,12.88949,77.5635
Konanakunte Cross,4iy,12.89044,77.56414
Konanakunte Cross,577,12.88952,77.56365
Konanakunte Cross,6k0,12.89058,77.56442
Konanakunte Cross  Metro Station,4ng,12.8889,77.56257
Konanakunte Cross  Metro Station,sn,12.88907,77.56306
Konanakunte Reliance Fresh,3dt,12.88297,77.56616
Konanakunte Reliance Fresh,4q1,12.88295,77.56613
Konappana Agarhara,1xp,12.8548,77.66502
Konappana Agarhara,2ax,12.85611,77.66454
Konappana Agarhara,65g,12.85577,77.66411
Konappana Agrahara,53b,12.85607,77.66437
Konappana Agrahara Flyover,5eg,12.85236,77.66721
Konasandra,346,12.76209,77.63461
Konasandra,42b,12.88956,77.48575
Konasandra,4w4,12.8895,77.48572
Konasandra Cross,143,12.89247,77.48641
Konasandra Cross,1sg,12.76429,77.63551
Konasandra Cross,5ny,12.76422,77.63552
Konasandra Cross,62y,12.89238,77.48641
Kondappanahalli,496,13.06388,77.38146
Kondashettyhalli,40y,13.1264,77.514
Kondenahalli,kx,13.15519,77.73712
Kondenahalli Gate,3mj,13.15551,77.73007
Konena Agrahara,1jh,12.95902,77.65946
Konena Agrahara,4aj,12.95914,77.65962
Kongovi PVT LTD Peenya,1xw,13.0215,77.51101
Koppa,40u,12.80449,77.62654
Koppa,4it,12.8044,77.62647
Koppa Gate,4zw,12.79646,77.61586
Koppa Gate,58j,12.79637,77.61611
Koppa Gate,kh,12.79644,77.61613
Koraluru,4j1,12.9979,77.7842
Koraluru,6eg,12.99789,77.78411
Koraluru Railway Gate,2fv,12.99608,77.78371
Koraluru Railway Gate,3j6,12.99608,77.78364
Koramangala,503,13.29194,77.75095
Koramangala 1st Block,17o,12.9249,77.63458
Koramangala 1st Block,wc,12.92501,77.63448
Koramangala Bus Station,3na,12.94122,77.62468
Koramangala Bus Station,4pw,12.94061,77.62482
Koramangala Bus Station,6me,12.9405,77.62479
Koramangala Forum Mall,3zq,12.93486,77.61195
Koramangala Police Station,5o5,12.94167,77.62151
Koramangala Police Station,60x,12.94172,77.62179
Koramangala Water Tank,1j6,12.9284,77.62124
Koramangala Water Tank,2nh,12.92753,77.62075
Koramangala Water Tank,2pb,12.92792,77.62121
Koramangala Water Tank,36w,12.92739,77.62144
Koratagere  Doddy,3l1,12.72938,77.57039
Koratagere Doddy,48q,12.72935,77.57047
KoratagereDoddy Bannerughatta,3fa,12.73267,77.58318
KoratagereDoddy Bannerughatta,6de,12.7327,77.58321
Koshys Hospital Kalkere,28i,13.02067,77.67701
Koshys Hospital Kalkere,2qd,13.02077,77.67708
Kotalammana Devasthana,155,13.31899,77.69459
Kotalammana Devasthana,5v7,13.31922,77.69423
Kothaganahalli,10j,13.01189,77.28453
Kothanuru,48x,13.06181,77.64891
Kothanuru,4y8,13.06182,77.64893
Kothanuru Dinne Ganesha Temple,30n,12.87711,77.58399
Kothanuru Dinne Ganesha Temple,3i,12.87705,77.58395
Kothanuru Hari Nagara,3y6,12.87655,77.5772
Kothanuru Hari Nagara,5st,12.87651,77.57716
Kotiganahalli,2ez,12.83638,77.76865
Kotiganahalli,4at,12.83635,77.76852
Kottanayakana halli,54h,12.81302,77.68262
Kottigepalya,2xz,12.98786,77.51405
Kottigepalya,3di,12.98787,77.51509
Kotur,6ab,12.94532,77.78267
Kotur Gate,5jn,12.94767,77.77563
Kotur Gate,6dc,12.94765,77.77562
Koyira,6c2,13.30346,77.64107
Kranthiveera Sangolli Rayanna Railway Station,2ry,12.97849,77.56986
Krishna Garden BHEL Layout,6p,12.9131,77.50703
Krishnananda Nagara,11w,13.01812,77.54135
Krishnananda Nagara,1q7,13.01816,77.5413
Krishnananda Nagara,ph,13.01856,77.53963
Krishnaraja Pura Govt Hospital,1xm,13.00821,77.69214
Krishnaraja Pura Govt Hospital,hw,13.00804,77.69217
Krishnaraja Pura Govt Hospital,j2,13.00798,77.69271
Krishnasagara,15c,12.93612,77.42869
Krishnasagara,1kt,12.932,77.55565
Krishnasagara,3g8,12.93204,77.55573
Krishnasagara,57e,12.93605,77.42872
Krishnayyana Doddy,423,12.75264,77.61165
Krishnayyana Doddy,5gf,12.75264,77.61167
Krishnayyana Palya NGEF,24,12.99212,77.65163
Krishnayyana Palya NGEF,3gx,12.99191,77.65161
Krishnayyana Palya NGEF,45u,12.99182,77.65184
Kristu Jayanti College,8q,13.05877,77.64293
Kristu Jayanti College,uz,13.05855,77.6431
